Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
90	gsp008	0.0119171646315047	0.0098556325073204	0.0110066020470714	0.0130000944364514	0.0139565963664095	0.013896552392835	0.0126348100108627	0.0121208716764726	0.0122708747750297	0.0121299891826341	0.0093791942875699	0.0098255796819758	0.0103443950571878	0.0104649642204965	0.0119719791105196
100	gsp008	0.0119420562239838	0.0098783019697713	0.0110659987629249	0.0130235187675128	0.0139773255736114	0.0139177851372465	0.0126380476553342	0.0121436209213226	0.0122981273957272	0.0121496476245919	0.0095060698266332	0.0098642202354863	0.0103717823168417	0.0104914284065979	0.0120034544258494
1	gsp009	0.0098174712092605	0.991838040292236	0.990649859586591	0.990724562108571	0.0095795406217862	0.0096595147605511	0.0058386167408637	0.0082239493959307	0.0093782194005099	0.0115163878536574	0.0163265308555291	0.0035730382746981	0.0081999713559036	0.0086727526888871	0.0097770588395151
5	gsp009	0.0105367105811933	0.0097262560375152	0.0206896549668804	0.0114284717340152	0.0064492144091039	0.0065107481246211	0.006605920980815	0.0096214927864811	0.0100271831404944	0.0092808713795021	0.0077143900300898	0.0088603989695431	0.0085195099316693	0.0073589544002524	0.0095259393472305
10	gsp009	0.0102298445413931	0.0094645527458432	0.0195168954713977	0.0105055528655012	0.0067854695451314	0.0067849738635997	0.0070719674585145	0.010047675795397	0.0099986239792301	0.0096220746808212	0.008762822904418	0.0076961953166424	0.0076112266090552	0.0072454651681515	0.0102584646624894
20	gsp009	0.0102023883056099	0.0096323450760242	0.0147184752104074	0.0124795875215007	0.0074131311223405	0.0074468164788106	0.007331779459409	0.0103659611723969	0.0101903503188913	0.0103271111544549	0.0078733995004352	0.0073154700258162	0.007409489861903	0.0075955091181579	0.010482137059138
30	gsp009	0.0100716433543162	0.0092592687385411	0.0131710777988597	0.0115595902081113	0.0077245666655452	0.0077839950498626	0.0074463733147182	0.0101858888993218	0.0105235984375384	0.0104604398351739	0.0079777458308566	0.0074945169199198	0.0076510098448657	0.0079632469664763	0.0105738773853096
40	gsp009	0.0101055645494423	0.0095432661214052	0.0123534814947049	0.0105839928872615	0.0078998042813875	0.0079501079250289	0.0075775634543464	0.0102682221159267	0.0104870637302128	0.0102600012344688	0.0081240025532472	0.0077032955366302	0.0079124462433008	0.0082672480925463	0.010617898203719
50	gsp009	0.0100162696126348	0.0091371519358204	0.0121669255497483	0.0091454339059953	0.0079924518596084	0.0080183370968641	0.0076434414770672	0.010304737010273	0.0105485984059327	0.0103824877226773	0.0079521569372677	0.0079306515749111	0.0080708958964966	0.0083888757244224	0.0105363245027314
60	gsp009	0.0100750973991826	0.0092705394840861	0.0115354445344656	0.0084717547384334	0.0081113949054508	0.0081200052994346	0.0077076487414872	0.0104506458185607	0.0105418828495558	0.0101144311618691	0.0078246705936804	0.0080482093682162	0.0082181623463149	0.0084888580937971	0.0104186229005484
70	gsp009	0.0099879315613242	0.009177295345504	0.0110201070542567	0.0081890033942578	0.0081641225903982	0.0081851224393563	0.0077438873832483	0.0103612125074264	0.0103529148650417	0.0099013030494664	0.00777837099424	0.0081392928407499	0.0083086335467689	0.0085745792835872	0.0101391431042755
80	gsp009	0.0100222928837486	0.0092215596647217	0.0106950646619623	0.0079267394388174	0.0082272728739267	0.0082192988254942	0.0077835687012274	0.0102068179229036	0.0102242696536683	0.0096690268696738	0.0076902604661977	0.0082145926439948	0.0084089682876915	0.0086370333011515	0.0098012620341873
90	gsp009	0.0099757853922564	0.0090497045815361	0.0101158388256083	0.0077191303634472	0.0082649208177341	0.0082619497553774	0.0078316875638511	0.0101149690198319	0.010061945848894	0.0093849199941509	0.007596623905686	0.008300455383986	0.008489501750827	0.0086735135830963	0.0095923724265219
100	gsp009	0.0098333813265933	0.0088403121381651	0.0097015258175732	0.0076487348337544	0.0083069779571006	0.0083027494583143	0.0078650859725475	0.0099477911346439	0.0098042965493481	0.0091808129069539	0.0075593108055741	0.0083434294130613	0.0085355316813936	0.0087217957075967	0.0093886982495265
1	gsp010	0.0067424156363335	0.0100628928568378	0.993179104553306	0.0032061706340782	0.0097473583264188	0.0093433647298477	0.0071931333785895	0.0105119639915993	0.0088458607758825	0.0081338535303632	0.0212011084291671	0.0033271704152823	0.005496772937384	0.0045651593389354	0.0073462040075715
5	gsp010	0.0086780618089241	0.0100392871408111	0.0201746570151173	0.0112545202500532	0.0034148473461678	0.0059805607284297	0.003540282609499	0.0088203519156726	0.0091952421230644	0.0082987673828732	0.007567519330763	0.0036369326444227	0.0040222525786964	0.0040197171954036	0.0091218301878826
10	gsp010	0.0082624584335788	0.0070499190230156	0.0140092234729193	0.0119841418191977	0.0033754092413371	0.0042440627384829	0.0034585630986776	0.0086196309900292	0.0080513038587457	0.006980248311795	0.0052250236347107	0.0042138729291019	0.0043577209044869	0.0045805026796749	0.007690859859087
20	gsp010	0.0059843307014031	0.0048333052728477	0.0104561212271324	0.0070844048093154	0.0038794341222709	0.0038677488628515	0.003839724652014	0.0062787936816316	0.0056663958433076	0.0047025904523278	0.0038890468324103	0.0046370534968105	0.0048095188869185	0.0050472672927345	0.0054405179272638
30	gsp010	0.0047600697117169	0.0039070890479459	0.0074613344390722	0.0054604516144558	0.0041815792771009	0.0041134090877276	0.0040656676834933	0.0051165678596712	0.0047203525904339	0.0043196936789346	0.0038516967266217	0.0048105306850165	0.005035403339506	0.0052145259074117	0.0047185196699033
40	gsp010	0.0041697037524663	0.0036782703154208	0.0064485164326841	0.004591514432088	0.0043787325662567	0.0043552442081815	0.0041920096888466	0.0045838322481462	0.0044640982021187	0.004305635012891	0.0040074853455746	0.0048732233707675	0.0051224773608047	0.0052993273654105	0.0045742200691397
50	gsp010	0.0039333006265105	0.0035151881390925	0.0054955902613633	0.0043074119918321	0.0045169591340931	0.0044875362812779	0.0042942836770636	0.0043825857623486	0.0044567369317576	0.004411278456515	0.0041854394065584	0.004907650844677	0.0052061979212839	0.005333722003052	0.0046261917354646
60	gsp010	0.0038557448911777	0.003466710335622	0.0045213101701311	0.0041055944352258	0.0046175018158704	0.0046134657423398	0.0043639705121354	0.0044260485340914	0.0045162131915	0.0045155352655859	0.004273448333522	0.0049408856579006	0.0052295947657817	0.0053888669212788	0.0047153374887786
70	gsp010	0.0038963926347786	0.003526359350825	0.0043111890040621	0.0041351482829197	0.0046821450871415	0.0046966274519877	0.0044121192594532	0.0044275260545366	0.0046017251977597	0.004618547211616	0.0043763269968719	0.0049726229845148	0.0052691242440264	0.0054139601080015	0.0047812437570803
80	gsp010	0.0039180309653664	0.0035890988148295	0.003964582601957	0.0041092272390274	0.0047531647659376	0.0047668356184843	0.004450653778359	0.0044747697565388	0.0046696336051949	0.0046839656578021	0.0044814153486744	0.0049937006708728	0.0052921696692358	0.0054290109672741	0.0048756219804352
90	gsp010	0.003975000871547	0.0036293166790779	0.0038771869766012	0.0041683853216654	0.0047954882911568	0.0048254698046577	0.0044840979990554	0.00456242448003	0.0047433894826791	0.0047346618780751	0.004532793712519	0.005008169230345	0.0053161449108525	0.0054500842850019	0.004951642275589
100	gsp010	0.0040371853145966	0.0036807571372778	0.0037630607680395	0.0041993270849553	0.0048319121780645	0.00487002892675	0.0045186975043786	0.0046139439179639	0.0048002205514926	0.004804254055017	0.0045978448568373	0.0050228249451551	0.0053251378339753	0.0054699907170722	0.0049998753493788
